work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,Executive,Full-time,Data Lead,180000,USD,180000,US,In-person,United States,M,Data Product and Project Management
2023,Senior,Full-time,Data Scientist,153000,USD,153000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,136000,USD,136000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Analyst,93918,USD,93918,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,51962,USD,51962,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,254000,USD,254000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,200000,USD,200000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Data Engineer,214500,USD,214500,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,134500,USD,134500,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Scientist,136000,USD,136000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,104000,USD,104000,US,Remote,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Analyst,110000,USD,110000,US,Remote,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Analyst,90000,USD,90000,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Engineer,145000,USD,145000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,115000,USD,115000,US,In-person,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Scientist,143000,USD,143000,US,Remote,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Scientist,117000,USD,117000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Applied Scientist,216000,USD,216000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Applied Scientist,184000,USD,184000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,324000,USD,324000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,159000,USD,159000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Data Scientist,130000,USD,130000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,110000,USD,110000,US,Remote,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Scientist,60000,GBP,73824,GB,In-person,United Kingdom,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Scientist,45000,GBP,55368,GB,In-person,United Kingdom,M,Advanced Data Science and Research
2023,Senior,Full-time,Research Engineer,370000,USD,370000,US,In-person,United States,M,Other
2023,Senior,Full-time,Research Engineer,200000,USD,200000,US,In-person,United States,M,Other
2023,Senior,Full-time,Data Scientist,275300,USD,275300,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,183500,USD,183500,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Applied Scientist,230000,USD,230000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Applied Scientist,196000,USD,196000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,253000,USD,253000,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,172040,USD,172040,US,Remote,United States,M,ML Development and Research
2023,Senior,Full-time,Data Engineer,234000,USD,234000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,178000,USD,178000,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Scientist,164000,USD,164000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,130000,USD,130000,US,Remote,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Business Intelligence Specialist,109238,USD,109238,US,In-person,United States,M,Data Management and Analysis
2023,Mid-level,Full-time,Business Intelligence Specialist,68274,USD,68274,US,In-person,United States,M,Data Management and Analysis
2023,Mid-level,Full-time,Data Engineer,53000,EUR,57223,FR,Remote,France,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,48000,EUR,51824,FR,Remote,France,M,Data Engineering and Integration
2023,Entry-level,Full-time,Data Analyst,80800,USD,80800,US,In-person,United States,M,Core Data Analysis
2023,Entry-level,Full-time,Data Analyst,53800,USD,53800,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Engineer,258900,USD,258900,US,Remote,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,176080,USD,176080,US,Remote,United States,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,57500,GBP,70748,GB,In-person,United Kingdom,M,Data Engineering and Integration
2023,Mid-level,Full-time,Data Engineer,54500,GBP,67056,GB,In-person,United Kingdom,M,Data Engineering and Integration
2023,Mid-level,Full-time,Business Intelligence Analyst,120000,USD,120000,US,Remote,United States,M,Other
2023,Mid-level,Full-time,Business Intelligence Analyst,110000,USD,110000,US,Remote,United States,M,Other
2023,Senior,Full-time,Machine Learning Engineer,309000,USD,309000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,142000,USD,142000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Data Scientist,201650,USD,201650,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,124600,USD,124600,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Quality Analyst,65000,USD,65000,US,Remote,United States,M,Data Quality and Operations Management
2023,Mid-level,Full-time,Data Quality Analyst,60000,USD,60000,US,Remote,United States,M,Data Quality and Operations Management
2023,Senior,Full-time,Data Engineer,132100,USD,132100,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,68400,USD,68400,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Analyst,145000,USD,145000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,110000,USD,110000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Business Intelligence Engineer,160000,USD,160000,US,Remote,United States,M,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,140000,USD,140000,US,Remote,United States,M,BI and Visualization
2023,Mid-level,Full-time,Data Analyst,87500,USD,87500,US,Remote,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Analyst,62500,USD,62500,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,142000,USD,142000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,128000,USD,128000,US,In-person,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Engineer,160000,USD,160000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,130000,USD,130000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Scientist,155000,USD,155000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,139500,USD,139500,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Business Intelligence Engineer,202800,USD,202800,US,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,104300,USD,104300,US,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,Machine Learning Engineer,221000,USD,221000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,129000,USD,129000,US,In-person,United States,M,ML Development and Research
2023,Senior,Full-time,Data Engineer,259000,USD,259000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,138750,USD,138750,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Scientist,120000,USD,120000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,100000,USD,100000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Research Engineer,155000,USD,155000,US,In-person,United States,M,Other
2023,Senior,Full-time,Research Engineer,130000,USD,130000,US,In-person,United States,M,Other
2023,Senior,Full-time,Data Engineer,247300,USD,247300,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,139700,USD,139700,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Applied Scientist,215000,USD,215000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Applied Scientist,182750,USD,182750,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Research Scientist,248100,USD,248100,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Research Scientist,145900,USD,145900,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,207000,USD,207000,US,Remote,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,141000,USD,141000,US,Remote,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Scientist,90000,USD,90000,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Scientist,55000,USD,55000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Engineer,247300,USD,247300,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,139700,USD,139700,US,In-person,United States,M,Data Engineering and Integration
2023,Entry-level,Full-time,Machine Learning Engineer,36000,USD,36000,UG,Remote,United States,M,ML Development and Research
2023,Mid-level,Full-time,Research Engineer,300000,USD,300000,US,In-person,United States,M,Other
2023,Mid-level,Full-time,Research Engineer,100000,USD,100000,US,In-person,United States,M,Other
2023,Mid-level,Full-time,Research Engineer,300000,USD,300000,US,In-person,United States,M,Other
2023,Mid-level,Full-time,Research Engineer,100000,USD,100000,US,In-person,United States,M,Other
2023,Mid-level,Full-time,Data Analyst,116700,USD,116700,US,In-person,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Data Analyst,93400,USD,93400,US,In-person,United States,M,Core Data Analysis
2023,Entry-level,Full-time,Data Analyst,80000,USD,80000,US,In-person,United States,M,Core Data Analysis
2023,Entry-level,Full-time,Data Analyst,50000,USD,50000,US,In-person,United States,M,Core Data Analysis
2023,Mid-level,Full-time,Applied Scientist,179000,USD,179000,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Applied Scientist,176490,USD,176490,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,195000,USD,195000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,143750,USD,143750,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Scientist,180000,USD,180000,US,In-person,United States,M,Advanced Data Science and Research
2023,Mid-level,Full-time,Data Scientist,162000,USD,162000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,199000,USD,199000,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Data Scientist,196760,USD,196760,US,In-person,United States,M,Advanced Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,90000,USD,90000,CO,In-person,Colombia,M,ML Development and Research
2023,Senior,Full-time,Machine Learning Engineer,70000,USD,70000,CO,In-person,Colombia,M,ML Development and Research
2023,Senior,Full-time,ML Engineer,324000,USD,324000,US,In-person,United States,M,Other
2023,Senior,Full-time,ML Engineer,159000,USD,159000,US,In-person,United States,M,Other
2023,Senior,Full-time,Data Engineer,222000,USD,222000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Engineer,159000,USD,159000,US,In-person,United States,M,Data Engineering and Integration
2023,Senior,Full-time,Data Analyst,175000,USD,175000,US,Remote,United States,M,Core Data Analysis
2023,Senior,Full-time,Data Analyst,150000,USD,150000,US,Remote,United States,M,Core Data Analysis
2023,Entry-level,Full-time,AI Developer,50000,USD,50000,UA,Remote,Ukraine,M,AI Specialization
